status,label
"ইসলামের আলোকে প্রচলিত ছবির কালচার  মানুষ বা কোন প্রানীর ছবি অংকন, ছবি তোলা, ছবিভাস্কর্যপুতুলমুর্তিমুরাল নির্মান, ছবি সংরক্ষণ, ছবি টাংগানো শারীয়াতে সম্পূর্ণ হারাম। ওজর বশতঃ আইডি কার্ড, পাসপোর্ট, দরখাস্ত ও ডকুমেন্ট ইত্যাদি অত্যাবশ্যকীয় ক্ষেত্রে ওলামাগণ ছবি ব্যবহারের অনুমতি দিয়েছেন। কোন হারামকে হালাল মনে করা কুফ্রী, অথচ মুসলিম সমাজ সেই কুফরীর দিকে ধাবিত হচ্ছে। হযরত আব্দুল্লাহ ইবনে আব্বাস রা থেকে বর্ণিত। তিনি বলেন, আমি রসূলুল্লাহ্ সল্লাল্লাহু...",1
আফ্টার ক্রিকেট কালা হয়েছে পেটের কালা,0
"নানার বাড়ি খাওয়া, ঘুরাঘুরি আর আড্ডা।",5
"শুভ জন্মদিন বাল্যকালের বন্ধু ও আত্বার আত্বীয়,অনেক বড় ইঞ্জিনিয়ার হয় এই দোয়া রইলো, আর এবার ইদে এসে বাড়িতে দাওয়াত করিস. ট্রিট আর চাইলাম না, সব সময় ভালো থাকিস ও রাখিস.(শুভ জন্মদিন ভাইজান)",5
#ওরে #হাসিরে.,5
মাদারচোদ মালু গরে কি বলব,3
সব না‌স্তিক গু‌লো মান‌সিক রোগী,3
বিশ্বময় মুসলিম উম্মাহর বর্তমান বিপর্যয়ের কতিপয় কারণ ১২  মুসলিম উম্মাহর মাঝে সুদ ভিত্তিক অর্থ ব্যবস্থা ও প্রকাশ্য অশ্লীলতাঃ হযরত ইবনে আব্বাস রাদিয়াল্লাহু আনহু থেকে বর্ণিত। রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম বলেছেনঃ যখন কোন এলাকায় যিনা ও সুদ ব্যাপক হয় তখন ঐ এলাকার লোকেরা নিজেদের উপর আল্লাহর শাস্তিকে হালাল করে দেয়। অন্য হাদীসে হযরত আব্দুল্লাহ ইবনে ওমর রাদিয়াল্লাহু আনহু থেকে বর্ণিত। যখন কোন বস্তিতে যিনা ব্যাপক হয় ও তাদের...,1
"পরিবার গঠন ও বিবাহ সংক্রান্ত ইসলামী নীতিমালা ডাঃ গাজী মুহাম্মাদ নজরুল ইসলাম সমস্ত প্রশংসা আল্লাহ তায়ালার জন্য যিনি রব্বুল আলামীন। দুরদ ও সালাম রসুলুল্লাহ সল্লাল্লাহু আলাইহি ওয়াসাল্লাম এর প্রতি যিনি রহমাতুল্লিল আলামীন, তাঁর পরিবারবর্গ ও বংশধর, সাহাবায়ে কিরাম রাদিআল্লাহু আনহুম ও সালিহীন র বান্দাগণের প্রতি। আমরা সাক্ষ্য দিচ্ছি যে, আল্লাহ ছাড়া কোন ইলাহ নাই এবং মুহাম্মাদ সল্লাল্লাহু আলাইহি ওয়াসাল্লাম আল্লাহর বান্দা ও তার রসুল। নিশ্চয়ই শুভ পরিণতি কেবলমাত্র মুত্তাকীনদের জন্যই নির্ধারিত। ...",1
"স্যারের সাথে শেষ দিনে একই ফ্রেমে চাপাচাপি করে জায়গা পেলাম কোনোরকমে। উনি এমনভাবে ক্লাস নিতেন যে আগ্রহ না এসে উপায় থাকত না। সবকিছু সুন্দর, কালারফুল, স্ট্রাকচারডভাবে হ্যান্ডল করতেন দেখে ভাল লাগত যে এটাও জীবনে করা যায় ) যেখানেই যাবেন স্যার, ভাল থাকবেন। আপনি যে আমেরিকান ভার্সিটিতে যাচ্ছেন.",5
